m_id,m_gametext
40887,"['A guidestone used to limit break and enhance the ultimate techniques of 2B. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40888,"['A guidestone used to limit break and enhance the ultimate techniques of 9S. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40889,"['A guidestone used to limit break and enhance the ultimate techniques of A2. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41624,"['A guidestone used to limit break and enhance the ultimate techniques of Frederica. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41625,"['A guidestone used to limit break and enhance the ultimate techniques of Serenoa. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41626,"['A guidestone used to limit break and enhance the ultimate techniques of Roland. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
42837,"['A guidestone used to limit break and enhance the ultimate techniques of Oersted. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
42838,"['A guidestone used to limit break and enhance the ultimate techniques of Streibough. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
42839,"['A guidestone used to limit break and enhance the ultimate techniques of O. Odio. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
42840,"['A guidestone used to limit break and enhance the ultimate techniques of S. Odio. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
44038,"['A guidestone used to limit break and enhance the ultimate techniques of Isla. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
44040,"['A guidestone used to limit break and enhance the ultimate techniques of Rique. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40862,"['A guidestone used to limit break and enhance the ultimate techniques of Richard. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40863,"['A guidestone used to limit break and enhance the ultimate techniques of Bargello. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40864,"['A guidestone used to limit break and enhance the ultimate techniques of Levina. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40865,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_0603>Alaune. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40975,"['A guidestone used to limit break and enhance the ultimate techniques of Rondo. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40976,"['A guidestone used to limit break and enhance the ultimate techniques of Krauser. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40977,"['A guidestone used to limit break and enhance the ultimate techniques of Rinyuu. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41627,"['A guidestone used to limit break and enhance the ultimate techniques of Eltrix. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41628,"['A guidestone used to limit break and enhance the ultimate techniques of Elrica. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41629,"['A guidestone used to limit break and enhance the ultimate techniques of Sonia. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41631,"['A guidestone used to limit break and enhance the ultimate techniques of Signa. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41632,"['A guidestone used to limit break and enhance the ultimate techniques of Sazantos. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41633,"['A guidestone used to limit break and enhance the ultimate techniques of Solon. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41980,"['A guidestone used to limit break and enhance the ultimate techniques of Nephti. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40978,"['A guidestone used to limit break and enhance the ultimate techniques of Herminia. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40979,"['A guidestone used to limit break and enhance the ultimate techniques of Tytos. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40980,"['A guidestone used to limit break and enhance the ultimate techniques of Auguste. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41636,"['A guidestone used to limit break and enhance the ultimate techniques of Tatloch. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40981,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9001>Sofia. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40982,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9002>Fiore. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
40983,"[""A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9003>H'aanit. Can be used from the Status or Learn Skills menu."",'','','','','','','','','','','']"
41637,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9004>Primrose. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41638,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9005>Tressa. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41981,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9007>Millard. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41982,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9008>Lumis. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
41983,"['A guidestone used to limit break and enhance the ultimate techniques of <JobIcon_9009>Alaune. Can be used from the Status or Learn Skills menu.','','','','','','','','','','','']"
20220,"['Sacred Guidance may be carried out with this seal.','','','','','','','','','','','']"
40038,"[""The Veteran Travelers' Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40536,"['The STEP UP Novice Task Completion Guide may be carried out with this seal.','','','','','','','','','','','']"
40814,"['The Ann. Celebration 10 Free Guide may be carried out with this seal.','','','','','','','','','','','']"
40039,"[""<JobIcon_0072>H'aanit's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40040,"[""Heathcote's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40041,"[""Therese's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40042,"[""Lionel's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40043,"[""Molrusso's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40044,"[""Nicola's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40045,"[""Harley's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40046,"[""<JobIcon_0070>Tressa's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40047,"[""Z'aanta's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
40207,"[""<JobIcon_0001>Sofia's Sacred Guidance may be carried out with this seal."",'','','','','','','','','','','']"
